Međutim, čak i da su ti filmovi bili originalni, vizualni efekti ove su definitivno bili daleko superiorniji što ne bi trebalo iznenaditi kada se vidi koliko je proračun bio velik.	poz
Tijekom cijelog filma glavni fokus činilo se dijeljenjem znanja da je bilo mnogo više Titana nego samo Godzilla (i njegov neprijatelj u filmu iz 2014.). 	neut
To je bilo nešto za publiku koja bi odražavala potencijalno uništavanje tih čudovišta i važnost lidera (naziva ga kralj) Titana.	neut
To bi objasnilo vrijeme velikog ekrana za Godzillu, Monster Zero i druga čudovišta. 	neut
Nažalost, to je rezultiralo malim razvojem ljudskih karaktera i očito vrlo slabim zapletom (bilo je vrlo standardno i neoriginalno). 	neg
Tako su mnogi od glumaca ovdje bili predstavljeni, ali izgleda da nisu ostavili veliki dojam, osim mog osobnog najdražeg dr. Serizawa (kojeg je lijepo glumio Ken Watanabe).	mix
Nije bilo mnogo toga za reći o filmu ove veličine, osim što je zaista zadovoljio moju glad da pogledam film o borbi velikih čudovišta protiv još većih čudovišta. 	poz
To je film koji je vjerojatno najprikladniji za ljude koji vole takve akcije.	neut
Vjerojatno bi bilo teško privući najkritičnije gledatelje zbog svoje tanke radnje. 	neg
 Ali barem meni, jako sam uživao u ovome.	poz
Film je trajao 132 minute i uglavnom se fokusirao na čudovišta. 	neut
Kad god bi se jedan od njih pokazao i počeo donositi katastrofu, bili bismo u strahopoštovanju i osjećaju da su stvarno intenzivni svojim izgledom. 	poz
Osim Godzilla & monster Zero (aka Ghidorah) bilo je i Rodana i Mothre, gdje je svaki imao svoju specijalnost i volim svaku od njih.	poz
Osim prekrasnih specijalnih efekata, zvučni efekti su bili fantastični. 	poz
Većina scena prikazana je u mraku, pa bih vam predložio da ovo gledate u kazalištu s dobrim i svijetlim zaslonom. 	neut
Muzički efekti su također bili prilično odlični jer se neizvjesnost doista osjećala tijekom scena borbe. 	poz
Bilo je vrlo malo svjetlosnih trenutaka ovdje osim nekoliko kratkih komentara jednog vojnog osoblja (kojeg su igrali O’Shea Jackson Jr – Long Shot , Straight Outta Compton itd.). 	neut
Zbog dugog trajanja, bilo bi poželjno prije početka filma otići u wc kako ne biste propustili glavne scene. 	neut
 Btw, postojala je post-end kreditna scena za koju mislim da bi bila povezana s drugim filmom koji su planirali objaviti 2020., pod naslovom: Godzilla vs. Kong.	neut
To bi bila stvarno zanimljiva perspektiva.	poz
Ne mogu da dočekam da vidim kako će filmski stvaraoci to moći da urade.	poz
Sve u svemu, mislio sam da je to veliki monster vs čudovište film.	neut
Film koji se najbolje vidi kao čudovišni film u kojem se može uživati ​​bez brige o zapletu ili razvoju ljudskih likova.	poz
Ako je vaš cilj dobro se zabaviti u kinu i vidjeti čaroliju realnih velikih Titanovih borbi, onda biste trebali biti zadovoljni kao i ja. 	poz
Ali ako su parcele i drugi aspekti ono što vam je potrebno za uživanje u filmu, onda vam to možda neće odgovarati.	mix
OK, pa kad je film počeo otprilike minutu, već smo dobili pjesmu koju je otpjevala Kelly Clarkson i ostali stanovnici Uglyvillea.	neut
Koja je nažalost trajala mnogo duže nego što smo očekivali. 	neg
Bila je to kao pjesma koja je naizgled bila beskrajna.	neg
Baš kad smo mislili da je gotovo, pjesma se nastavila ponovno. 	mix
To nije bio početak koji bismo željeli, ali smo i dalje držali naše misli otvorenima. 	mix
No, ispostavilo se da je gotovo cijeli film bio ispunjen pjesmama nakon pjesama, gdje smo samo u srednjem dijelu mogli uživati ​​u mnogo više razgovora bez da ih umiješamo s pjesmama.	neg
Sada, oni koji su pročitali moje postove, pogotovo kad je riječ o mjuziklu, već ste znali da nisam veliki obožavatelj glazbenih filmova, ali bih mogao uživati ​​ako se ponekad pjeva nekoliko pjesama.	mix
Moja djevojka je ipak bila ljubiteljica takvog žanra, ali čak ni ona nije smatrala da je to zanimljivo, vjerojatno zbog toga što joj nije bilo dovoljno pamćenja.	mix
Da budem iskren, film je zapravo imao pravu ideju da nas podsjeti da savršenstvo možda nije ono što su svi tražili. 	neut
Ponekad je to nesavršenost koja ih je učinila pravim izborom. 	mix
Međutim, radnja je bila prilično loše izvedena, a mnoge scene koje su se mogle lijepo snimiti su pale. 	neg
Osim kratke scene na kraju koja je bila vrlo emocionalna.	poz
Imali smo teško vrijeme da se osjećamo vezani uz likove.	neg
Bilo je i nekih komedijskih scena koje nisu bile loše s jednim određenim likom koji mi se jako sviđao, sarkastičnom Wageom koju su izrazili Wanda Sykes, čiji nam je glas bio vrlo poznat, kao da se čini da je u mnogim filmovima komedije. 	poz
 Ostatak Moxyjevih prijatelja, unatoč tome što sam imao puno vremena na ekranu, bio je toliko važan.	neut
 A te tri zrele djevojke (koje su izgovorili pjevači Bebe Rexha, Charlie XCX i Lizzo) ostavili su nam dojam kao da su uspjeli pružiti nezaboravne zabavne trenutke.	poz
Oh, ali Nick Jonas mislim da je uspješno prikazao najgorivnijeg lika Loua.	poz
Btw, kraj kreditne scene je imao neke smiješne animacije Uglydolls, plus vrlo zabavna kratka scena odmah nakon posljednjeg trenutka kreditne scene.	poz
Sve u svemu, mislio sam da bi film trebao biti divan jer je imao lijepu premisu.	poz
Nažalost zbog nekih pisanja koja su ostavila puno želje, priča nije ostavila puno dojmova.	neg
Bilo je i pomalo dosadno s gotovo neprestanim pjesmama većinom pjevača.	neg
Ako uspoređujem s drugim animiranim filmom Trolls. 	neut
Koji je bio baziran na različitim vrstama lutaka i također dobio neke pjesme. 	neut
Ali ne i mjuzikl, to je bilo mnogo ugodnije i uspješnije je isporučilo njihovu poruku. 	poz
Plus jedna od njihovih pjesama bila je glavni hit koji je promoviran prije premijere filma, dok ovaj nažalost nije imao takav hit. 	mix
Bila je to šteta, jer je to trebao biti veliki film za gubitnike.	neg
Vjerojatno bi u najboljem slučaju mogla zabavljati djevojke, dok bi odraslima vjerojatno bilo teže uživati ​​u njoj.	mix
Dakle, ako ste u potrazi za nevjerojatnim animiranim filmom koji se temelji na komercijalnim lutkama. 	neut
Bilo bi zabavnije vidjeti drugi film koji sam ranije spomenuo.	neut
Možete pokušati, ali nemojte očekivati ​​da ćete imati visoku kvalitetu koja će vas ostaviti s najljepšim osjećajem nakon što ste je vidjeli. 	neg
Na moje iznenađenje, našao sam se uživajući u ovom filmu više nego što sam očekivao.	poz
Znao sam da je riječ o remakeu uživo animiranog filma iz 1992. koji je tada bio iznimno uspješan. 	neut
Ali da budem iskren, nisam vidio kompletan film jer sam gledao samo dijelove na TV-u kada je prikazan.	neut
Jedino što sam se nježno prisjetio bila je lijepa pjesma A Whole New World koju su pjevali Peabo Bryson i Regina Belle.	poz
Ostali su mi bili samo nejasna sjećanja. 	neut
 Kada je prvih nekoliko minuta već dobio pjesmu, pomislio sam “oh još jedan muzički Disney film”.	neut
Međutim, ta prva pjesma (pod nazivom Arabian Nights ) mi je bila vrlo poznata i bila je to privlačna pjesma koja je podigla moje raspoloženje.	poz
Onda kada se Aladdin pojavio i susreo s Jasmine, mislim da je jako lijepo.	poz
 Volio sam oboje, kao što sam mislio da su uistinu prikladni ulogama. 	poz
Mena Massoud je bio šarmantan kao Aladdin, dok je Naomi Scott bila uvjerljiva kao snažna žena spremna postati vođa. 	poz
Međutim, nekako sam osobno osjetio da glumac koji igra Jafara (Marwan Kenzari) zapravo nije ostavio divan dojam.	neg
Još jedna osoba koja je doista bila fantastična bio je definitivno Will Smith kao razgovorljiv, zabavan, ekspresionistički Genie. 	poz
Stvarno mi se sviđa njegova izvedba ovdje kao što sam mogao zamisliti da bi se Genie koji je zarobljen 1000 godina ponašao kao on nakon što je bio oslobođen. 	poz
Da ne spominjem njegovo pjevanje zapravo je bilo prilično fenomenalno.	poz
Osim divnih predstava tri glavna glumaca.	poz
Bilo je i drugih pomoćnih likova, ali nam je privukla pozornost Jasmineina sluškinja Dalia (koju je glumila Nasim Pedrad).	neut
Također sam volio kako je priča napredovala prilično glatko i tempo je bio prilično dosljedan.	poz
Rijetko je bilo dosadnog trenutka, a najbolje od svega za mene, iako je to bio mjuzikl, mislim da pjesme nisu toliko u usporedbi s drugim Disneyevim muzičkim filmovima.	mix
Čak i da su postojale, uglavnom su to bile lijepe pjesme ili kratke pjesme. 	poz
To bi moglo biti nepopularno mišljenje jer bi glavna muzička atrakcija mjuzikla trebala biti njezine partiture i pjesme, ali ne i za mene.	neut
Jedna stvar za koji sam bio malo nezadovoljan bila je moja najdraža pjesma A Whole New World, koja se meni tako činila (i još gore za verziju koju su pjevali Zayn i Zhavia Ward). 	neg
Žao mi je što moram reći, ali izvorna 1992. bila je i dalje moja najdraža.	neg
To bi moglo biti nepopularno mišljenje jer bi glavna muzička atrakcija mjuzikla trebala biti njezine partiture i pjesme, ali ne i za mene. 	neut
 Jedna stvar za koji sam bio malo nezadovoljan bila je moja najdraža pjesma A Whole New World, koja se meni tako činila (i još gore za verziju koju su pjevali Zayn i Zhavia Ward). 	neg
 Žao mi je što moram reći, ali izvorna 1992. bila je i dalje moja najdraža.	neg
Specijalni efekti bili su prilično pristojni, a najbolji od njih uključivali su leteći magični tepih. 	poz
 Mislio sam da je postavka Agrabaha prilično dobro napravljenai da nisu bili previše očigledno kompjuterski napravljeni.	poz
To bi trebalo biti tako, osobito s ogromnim proračunom za ovaj film.	neut
Zvučni efekti su bili dobri, a navodno i bolji u Dolby Atmosu, no uživali smo u tome u standardnom studiju u blizini naše kuće. 	poz
 Film je trajao 128 minuta (koji nije imao srednju ili post-kreditnu scenu) i bilo je dobro za nas. 	poz
Moja djevojka koja je već nekoliko godina prije vidjela animiranu verziju filma bila je vrlo zadovoljna filmom, gledajući kako je animacija oživjela, i naravno, opet slušati puno izvornih pjesama. 	poz
Bilo je i nekoliko zabavnih trenutaka (osobito kada je Genie bio uključen).	poz
Sveukupno moja djevojka i ja uživali smo u ovom filmu.	poz
 Ima sjajne nastupe iz glavne glumačke postave s lijepim pjesmama, prilično pristojnim vizualnim efektima i lijepom romantikom. 	poz
Ako volite izvorni animirani film, onda to možete vidjeti kao animaciju koja je oživjela s većinom sličnom pričom i zapletom te nekoliko izmjena koje će ga održati zanimljivim.	poz
Ali ako dođete ovamo i očekujete nešto originalno ili bolju verziju pjesama, onda morate zapamtiti da je ova verzija uživo prerađena, pa će sličnosti doći s teritorijem.	neut
Osim kratke scene ljubljenja, mislim da je to obiteljski film, siguran za sve uzraste, a trebao bi donijeti i nostalgičan osjećaj onima koji su vidjeli animiranu verziju iz 1992. godine. 	neut
Konačno smo uspjeli vidjeti kako je izgledala live verzija tih slatkih Pokémona.	neut
Moj Bože, specijalni efekti su bili apsolutno fantastični. 	poz
 Pokemoni su izgledali vrlo realno i mogli smo ih zamisliti kao prava slatka čudovišta. 	poz
Tijekom cijelog filma pokazali bi bezbroj različitih Pokémona, posebno kad je Tim stigao do Rymea, gdje su Pokemoni bili partneri ljudima i mogli slobodno lutati svijetom.	neut
Glavna atrakcija ovog filma definitivno je bio Pikachu sa svojim mudrim komentarima i primjedbama koje je sjajno izrazio Ryan Reynolds.	poz
Da budem iskren, isprva sam bio malo skeptičan s njegovim izgovaranjem, jer sam mislio da bi bilo prikladnije da je Pikachu bio izrečen od strane mladog dječaka da se podudara s njegovom ljubaznošću. 	neg
No, očigledno je da je karakterizacija Ryana Reynoldsa bila posve veličanstvena i odgovarala mu je ponekad zabavno ponekad očinsko savjetovanje Tima.	poz
Osim beskrajne ljupkosti i nostalgičnog + osjećaja divljenja kada su ti Pokémoni oživjeli, sama priča je zapravo bila prilično lijepa.	poz
Nije bilo preteško jer tajne nisu bile tako teške za predviđanje i mada bi moglo biti malo obrata (kao u bilo kojem misterioznom filmu), ne bi trebalo biti teško pogoditi. 	neut
Barem sam ja usjeo osjetiti / pogoditi što se dogodilo. 	neut
Međutim, kraj je bio nešto što nas je iznenadilo. 	neut
Usput, ovdje su također bili i neki elementi znanstvene fantastike koji mogu ili ne moraju utjecati na mišljenje publike o samom filmu.	neut
Osobno mi se sviđa interakcija između Tima i Pikachua što je bilo zabavno vidjeti.	poz
Kombinacija mladenačkog i skeptičnog Tima u kombinaciji s “stažem” Pikachua bila je zabavna. 	poz
Mislim da imaju lijepu hemiju.	poz
Bilo je i drugih likova u filmu, za koje sam mislio da su uglavnom u redu.	poz
Iako sam mislio da je Ken Watanabe dobio premalo vremena za ekran. 	neg
Tu je bio i manji nastup Suki Waterhouse ( Billionaire Boys Club itd.). 	neut
Koji vi ne biste pogodili. 	neg
Muzika iz ovog filma bila je dobra.	poz
Tijekom završne kreditne scene odigrana je jedna lijepa japanska pjesma (koja nije imala nikakvu srednju ili post scenu). 	poz
 Postojala je čak i pjesma Pokémona koja je lijeno pjevana do kraja. 	neg
 Zvučni efekti ipak, nekako nisu bili baš toliko dobri za moje mišljenje, jer zvukovi eksplozije nisu bili dovoljno dobri. 	neg
Moglo bi biti bolje da smo mogli vidjeti ovo u Dolby Atmos kazalištu, ali nažalost nije prikazano ovdje.	neg
Prije nego što sam zaboravio, detektiv Pikachu je zapravo bio spin-off Pokémon igra, a ovaj film je imao i neke elemente iz iznimno popularne animirane serije i igre Online Reality Pokémon Go (znao bi što mislim ako si igrao igru ​​i vidio ovo film).	neut
Sveukupno sam mislio da je ovo divan i zabavan Pokémon film.	poz
Dobio je dramu, avanture, neko zagonetno rješenje, neke emocionalne trenutke i puno zabavnih stvari.	poz
Mogli bismo uživati ​​u viđenju mnogih Pokémona koji su oživjeli i na dobar način s nevjerojatnim specijalnim efektima. 	poz
Ljubitelji igre (ili možda serije) trebali bi moći uživati ​​u filmu.	poz
Ali ako niste gledali animirani serijal ili ste uopće igrali igru, i dalje bi vas zabavljala priča i veliki efekti.	poz
Osobno sam uživao u ovome boljem od prethodnog filma koji smo vidjeli u Pokémon filmu: ja tebi! jednostavno zato što je oduševio osjećaj gledanja života Pokémona.	poz
 Također sam smatrao da je ovaj film obiteljski i da nema previše nasilne scene za djecu. 	neut
Dakle, ako želite vidjeti realno napravljene Pokémone u filmu ili samo dobru staru zabavu dvaju nevjerojatnih partnera koji rješavaju misteriju, onda bi to trebala biti dobra opcija. 	poz
Konačno, nakon 11 godina prolaska kroz više od 20 filmova, konačno smo vidjeli zaključak.	neur
I to je bio doista prekrasan i nevjerojatan zaključak koji je zaista vrijedan čekanja.	poz
Priča je bila fantastična, fenomenalna i doista emocionalna koja je doista sažimala naše osjećaje. 	poz
Ono što me je zapanjilo bilo je kako su filmaši uspjeli osigurati uravnoteženu priču o svakom od izvornih Avengersa.	poz
Da, ovaj je bio više usredotočen na one heroje za koje sam mislio da je odličan potez, pogotovo jer smo se zaljubili u Marvel filmove zbog njih na prvom mjestu. 	poz
Izgledalo je kao divno poštovanje za teške radove koje su uradili da bi sve ove godine doveli voljene likove.	poz
Za oko 3 sata, morali smo doživjeti emocionalnu vožnju gledajući kako su naši omiljeni heroji uništeni nakon što smo izgubili rat s Thanosom i kako su morali pokupiti komade i potražiti načine kako ga poraziti. 	neut
Sve teorije u mojoj glavi o tome kako bi se to činilo nekako su bile razbijene jer je to bilo potpuno nepredvidljivo (što je ono što sam stvarno volio u filmu).	neut
Malo sam se iznenadio što su uspeli da izvedu i još uvijek mogu da me uvjere da je to moguće. 	neut
Iako to teoretičari / znanstvenici možda nisu u potpunosti prihvatili, ipak fanovi MCU-a ionako ne bi marili za to.	mix
Tijekom cijelog filma osjećalo se dosta dramatičnih i dirljivih prizora, koji su nam davali emocionalno vrijeme.	poz
Rani dio filma zapravo nije bio ono što sam očekivao, ali to je bila dobra izgradnja do finala koje smo čekali.	poz
Bilo je to pravo veliko finale, pravedan kraj, lijep i pravilan zaključak za nas.	poz
Možda bi valjalo još više da je prva polovica imala više akcija, ali kraj je bio tako spektakularan da sam to mogao zanemariti i uživati ​​u punom filmu.	mix
Postojala je jedna omiljena scena koja je uključivala Captain America da je publika zaista cijenila i pljeskala rukama.	poz
Film ipak nije uvijek bio emocionalan i sumoran.	neut
Bilo je i zabavnih trenutaka, iznenađujuće od Thora.	poz
Akcije su opet bile vrhunske kao i obično uz neke dobro napravljene specijalne efekte i vrlo spektakularne zvučne efekte iz Dolby Atmos sustava.	poz
 Zapanjujuće, moja djevojka i ja smo uspjeli zadržati odlazak u toalet 3 sata (iako smo smanjili količinu tekućine koju smo popili jer jednostavno nismo htjeli propustiti niti jedan trenutak). 	poz
Čak je i publika bila sjajna jer su uspjeli zadržati mobitele i ograničiti glasove na minimum.	poz
Oh btw, kao što je bio ocijenjeno PG-13, mislio sam da ima nekih scena koje možda neće biti pogodne za stvarno malu djecu.	neut
Dakle, ako imate mogućnost, mislio sam da bi bilo bolje dopustiti većoj djeci da vide ovaj film.	neut
Kao i obično za Marvel film, pojavio bi se komadić Stan Lija koji je, koliko sam ja shvatio, bio njegov posljednji nastup prije nego što je preminuo (RIP Stan Lee). 	neut
Ali nije bilo srednje ili post-kreditne scene za koju sam mislio da je iznenađenje, iako razumljivo jer mislim da je dalo publici pravo vrijeme da stvarno apsorbira cijeli film bez ometanja moguće budućnosti.	neut
Sve u svemu, ovo je bio zaista nevjerojatan film.	poz
Da citiram ono što je moja djevojka rekla, “bio je to nezaboravan film”.	poz
Bio sam stvarno ponosan što sam dio povijesti takvog izvanrednog podviga koji je započeo prije 11 godina s filmom Iron Man .	poz
Nešto što može potrajati mnogo godina da se postigne ili prekorači.	poz
Također me je ostavilo s gorkim slatkim osjećajem.	mix
Emocije i zadovoljstvo svjedočenja nekih od velikih trenutaka u povijesti filma, ali i tužnog osjećaja koji je morao završiti. 	mix
Bilo je to kao osjećaj dovršavanja finala moje omiljene serije. 	poz
Čak i kad sam pisao ovaj post, još sam imao emocionalni osjećaj.	poz
Dakle, ako želite dovršiti cjelokupno iskustvo Marvel Cinematic Universe, svakako morate vidjeti ovo.	poz
Kad sam pročitao o Hellboy reboot , gdje će imati R rating, bio sam zapravo prilično uzbuđen. 	poz
No, kao što sam rekao gore, zbog vrlo malo publiciteta, nije prikupilo uzbuđenja koja je trebao dobiti.	mix
Prije nego što smo jučer vidjeli ovaj film.	neut
Sada je sam film zapravo imao prilično zbunjujući način pričanja priča. 	neg
Prvo su nam pokazali zrelog Hellboya i od publike se očekivalo da znaju i razumiju njegovu moć i zašto je radio u BPRD-u, samo da bi dobili kratko objašnjenje u sredini filma. 	neut
I tako kratka bljeskalica bila je ne samo jednom, već i nekoliko puta, što je bilo vrlo zabavno. 	poz
Moja je djevojka komentirala da je film osjećala kao da nedostaju dijelovi ili scene koje namjerno nisu prikazane, ali ih moramo razumjeti sami.	neut
Zvučni efekti bili su fantastični, što je bio jedan od rijetkih pluseva našeg iskustva.	mix
A učinci šminke također su bili sjajni.	poz
Lice Davida Harboura doista je izgledalo kao teška verzija Hellboya i njegova izvedba bila je prilično uvjerljiva s njegovim šaljivim šalama.	poz
O Daniel Dae Kim je također bio lijepo iznenađenje.	poz
U međuvremenu, ostali likovi su bili toliko lični za mene. 	neut
Od svih borbi u filmu, moja najdraža bila je ona u kojoj se Hellboy borio protiv 3 stvorenja u isto vrijeme, iako je scena također smanjila trenutak.	mix
Zapravo sam vidio originalnu verziju Hellboya iz 2004. godine , kao i njezin nastavak iz 2008. godine, i uživao sam u njima.	poz
Oboje su bili zabavni filmovi i osjećali su se lagano, ali scene borbe i specijalni efekti bili su odlični. 	poz
Likovi su također bili ugodni za vidjeti, osobito Abe Sapien kao Hellboyev partner / pomoćnik.	poz
Karakterizacija Hellboya Rona Perlmana bila je nježna i brižna verzija, za razliku od stvarno nasilne luke. 	neut
Nije bilo lakih likova, a nasilje je bilo mnogo groznije i gore u verziji 2019., što možda nije bilo po volji navijačima iz tog originalnog filma.	neg
 Za mene osobno, mislio sam da je promjena tona dobra i zanimljiva ideja. 	poz
 Međutim, nedosljedno (i prilično zbunjujuće) pripovijedanje bilo je minus za mene i sigurno bih mogao razumjeti vrlo nisku ocjenu kritičara.	neg
Sve u svemu to bi vjerojatno bio bolji film koji se može vidjeti kroz online streaming bez rezanja. 	poz
Ako ste ljubitelji svjetla i vrlo duhovitog Hellboya. 	neut
A ne obožavatelj previše scena, onda bi ova verzija svakako bila najmanje omiljena.	neg
Da ne spominjem ako želite gledati film s vrlo dobrim pričanjem priča. 	neut
Međutim, ako želite vidjeti Hellboya kako se bori protiv demona i stvorenja nasilno. 	neut
 I ne smeta vam način na koji je film bio ispričan, onda bi to vjerojatno moglo zadovoljiti vas. 	neut
Btw, u filmu je bilo 1 srednjih i 1 post-kreditnih scena, u slučaju da želite čekati i vidjeti do kraja trajanja od 119 minuta. 	neut
Te bi scene mogle biti pripremljene za nastavak, iako sumnjam da bi to bilo, gledajući kako se film činio razočaravajuće u smislu blagajne.	neg
Kad sam prvi put vidio trailer za ovaj film, mislio sam da ovo izgleda kao zabavni film, ali sam mogao zamisliti da je to više film za mlađe generacije.	neut
I ispostavilo se da je baš tako. 	neut
Bio je to dobar animirani film u kojem je glavni lik mlada djevojka (koju je ova 11-godišnja novajlija Brianna Denski lijepo izrazila) sa svojom divljom maštom stvaranja i igranja u vlastitom zabavnom parku. 	poz
Budući da se radi o filmu koji je naizgled bio namijenjen djeci, nije bilo iznenađenje da je priča bila prilično svijetla gdje se od publike ne bi očekivalo da razmišlja o logici i samo koristi našu maštu.	neut
Film je bio ispunjen zabavnim trenucima kroz igru ​​raznih vožnji u Wonder Parku.	poz
Mogli bi nas zabaviti i zabavni trenuci Boomer-ovog iznenadnog sna i njegovog straha od visine, ili “borbe” između dvaju braće, ili Gretinih naizgled mudrih komentara. 	poz
Od svih tih likova životinja, moj najomiljeniji su definitivno bili Boomer sa svojom jedinstvenošću i Greta koju je izrazila Mila Kunis.	poz
Ali za mene osobno, prekrasan odnos između Juna i njezine majke bio je glavni vrhunac priče.	poz
 Oh, Banky, koji je bio južnjački susjed, također je bio vrlo smiješan i pružio nam je i neke zabave.	poz
Animacija u ovom filmu bila je vrlo lijepo izrađena. 	poz
Vožnje su izgledale zastrašujuće realno (pogotovo za vrijeme vožnje jet coaster-om). 	poz
 Mislio sam da ako vidimo ovo u 3D-u, učinci će biti zaista nevjerojatni.	poz
Nažalost, ovaj film nije imao 3D verziju u blizini mog doma.	neg
Film je također imao neke lijepe pjesme, a jedna pjesma posebno je zvučala vrlo smiješno. 	poz
Btw, ovaj film je bio prilično kratak jer je imao samo 85 minuta trajanja koje su uključivale kraj kreditne scene. 	neut
Dok smo gledali do samog kraja, pratili smo i lijepu pjesmu i neku smiješnu animaciju divlje čimpanze. 	poz
No, nije bilo srednje ili post-kreditne scene.	neut
Sve ukupno sam osobno osjetio da je ovaj film bio lijep dovoljno 3D animirani film s predivnom animacijom, nekoliko zabavnih likova, ali je više odgovarao za mlađu djecu.	poz
To je svakako bio film koji bi djecu usrećio, a roditelji zadovoljni pružanjem sigurne zabave za svoju djecu. 	poz
Ako ništa drugo, roditelji (ili publika s više odraslih) mogli bi se zabaviti i tako što bi doživjeli iskustvo djetinjstva u igri sa susjedima ili roditeljima.	poz
Dakle, ako tražite takav film, onda bi ovaj trebao biti dobar izbor.	poz
 Bio je to film za uživanje, a ne za pretjeranu analizu. 	neut
To još nije bilo na visini Disneyjevih ili Pixar studijskih filmova, ali bi trebalo biti dovoljno za čistu zabavu.	mix
U redu, ovo je bio jedan potpuno drugačiji superherojski film iz DC stripa. 	neut
Bilo je zabavno i ugodno zbog prekrasnih nastupa Ashera Angela kao mladog Billyja i Zacharyja Levija kao odraslog Shazama.	poz
Možete li zamisliti dječaka koji iznenada ima super moći u odraslom tijelu s odraslim izgledom?	neut
Definitivno su isprobane mnoge stvari za koje nije mogao misliti da su učinjene, a rezultat je bio mnogo smiješnih trenutaka. 	poz
Međutim, ono što mi se u filmu svidjelo bilo je to što nam nije u cijelosti pružio samo zabavni dio, već i loš dio koji je nastao zbog neodgovornog ponašanja mladića koji je dobio toliko snage.	poz
U smislu priče, osjetio sam da je u redu.	poz
Rani dio bio je pomalo nejasan o tome što je priča, a ja sam zapravo bio malo zabrinut jer film možda neće biti dobar jer je tempo bio malo spor, pogotovo dio o negativcu dr. Sivani. 	neg
Međutim, moja djevojka i ja smo se složili da je Mark Strong bio totalno super igrajući ovaj dio, budući da je pružio potpuni kontrastni karakter našem superheroju Shazamu. 	poz
I nakon što je Billy počeo dobivati ​​čarobnu moć, postalo je mnogo zabavnije i zanimljivije.	poz
Dodatni mladi glumci, osobito Billyjevi udomitelji, također su bili sjajni. 	poz
Zasluge za to dajte Jacku Dylanu Grazeru kao Freddieu i najmlađoj Darli koju je lijepo igrao Faithe Herman.	poz
Ovaj film nije bio ispunjen obilnim CGI efektima, ali bez obzira na posebne efekte koje su imali ovdje, bili su prilično odlični.	poz
Jedna stvar koja je izgledala pomalo smiješno za mene bilo je tijelo Shazama koje je izgledalo previše buffy i činilo se nestvarnim, što ne bi trebalo biti slučaj jer sam shvatio da je Zachary Levi doista radio intenzivno kako bi osigurao da ima tijelo superjunaka.	neg
 Usput, budući da smo to vidjeli u 4DX studiju, doista smo uživali u doživljaju pomicanja stolica s efektima vjetra na licu tijekom letećih scena, ili drugim efektima koje smo osjetili u velikom broju scena. 	poz
Zvučni efekti 7.1 Dolby Surround sustava bili su nevjerojatni.	poz
Tijekom završnih scena kreditiranja (koje su imale 1 srednju i 1 post kreditnu scenu), primijetio sam da Dolby Atmos efekte, što je čudno s obzirom na studije koje su inače imale ovaj sustav, nisu im pokazivale.	neut
Film kategoriziran za 13+ za koje sam mislio da je na dobro, jer iako je priča o nekom dječaku koji je magično dobio super moći, postoje neke nasilne scene koje bi mogle preplašiti mlađu djecu. 	neut
Bilo je dosta pjesama u kojima smo mogli uživati, a posebno mi se svidjela pjesma kraljice i jedan smiješni trenutak s temom iz Rocky filmova. 	poz
Bilo je i jedno lijepo iznenađenje tijekom scene finalne borbe za koju sam mislila da je fantastična, iako bi ljudi koji su čitali stripove znali za to.	poz
Sve ukupno zabavno je vidjeti ovaj film.	poz
Bilo je prilično mnogo smiješnih trenutaka u kojima je odrasli Billy bio u obliku Shazama.	poz
Zlikovac je bio stvarno mračan i loš (nije bio siv). 	neut
Možda neće biti toliko bitaka koje bi publika željela, ali za mene je to bilo adekvatno.	mix
Ovo je bio sasvim kompletan film o podrijetlu superheroja i imao je dovoljno vremena da nam pruži cijelu priču.	poz
Međutim, objektivno, raniji dio mogao je biti bolji da je napravljen bržim tempom, a završetak je vjerojatno bio prelagan za one koji su tražili velike borbe za finale (imao je obiteljski osjećaj). 	neg
Dakle, ako ste u potrazi za različite vrste DC stripova superheroja film, onda ovaj jedan bi bio velik izbor.	poz
Iskreno, nisam znao da će biti još jedan nastavak ove franšize jer sam mislio da su prethodno zatvorili poglavlje.	neut
Kao što sam napisao u jednom od svojih najranijih postova o Kung Fu Panda 3 (mogli ste vidjeti na vrlo dugom i detaljnom zapletu), činilo se da je taj film napravio puni krug.	neut
Ali pretpostavljam da je DreamWorks mislio zaraditi više novca od ovog popularnog intelektualnog vlasništva i došao na ideju za novi film.	neut
U svakom slučaju, nije mi smetao još jedan sve dok je mogao pružiti istu kvalitetu i urnebes kao i njegovi prethodnici.	poz
Ispostavilo se Kung Fu Panda 4 bio OK, ali činilo se da je malo ispod očekivanja.	mix
Još uvijek je bilo zaštitni znak ludih ponašanja Poa i nekih urnebesnih trenutaka, ali smatram da nema dovoljno onih koji su nas neprestano tjerali da se glasno smijemo.	poz
A neke od najsmješnijih scena već su prikazane u traileru.	poz
Osim toga, ni borbe nisu bile tako intenzivne kao prije.	neg
Smatram da vrhunac nije bio previše zadovoljavajući i pomalo pojednostavljen, za razliku od vremena kada se Po morao boriti protiv svih svojih prethodnih neprijatelja.	neg
Čak je i zaplet bio prilično predvidljiv, s obratom koji je bio nagoviješten tako jasno da nije postao iznenađenje kada se dogodio.	neg
A bez omiljene Bjesne petorke, film je također pomalo nedostajao u smislu pružanja uzbuđenja za nas.	neg
